0.01	0.000
0.02	0.000
0.03	0.002
0.04	0.007
0.05	0.020
0.06	0.042
0.07	0.074
0.08	0.110
0.09	0.150
0.10	0.208
0.11	0.366
0.12	0.942
0.13	2.783
0.14	7.148
0.15	14.277
0.16	21.442
0.17	23.977
0.18	19.908
0.19	12.279
0.20	5.650
0.21	1.969
0.22	0.547
0.23	0.141
0.24	0.042
0.25	0.012
0.26	-0.007
0.27	-0.032
0.28	-0.068
0.29	-0.107
0.30	-0.135
0.31	-0.141
0.32	-0.125
0.33	-0.102
0.34	-0.088
0.35	-0.082
0.36	-0.067
0.37	-0.031
0.38	0.019
0.39	0.060
0.40	0.071
0.41	0.045
0.42	-0.006
0.43	-0.062
0.44	-0.111
0.45	-0.151
0.46	-0.186
0.47	-0.219
0.48	-0.248
0.49	-0.268
0.50	-0.278
0.51	-0.285
0.52	-0.300
0.53	-0.331
0.54	-0.378
0.55	-0.433
0.56	-0.487
0.57	-0.530
0.58	-0.559
0.59	-0.581
0.60	-0.604
0.61	-0.634
0.62	-0.670
0.63	-0.706
0.64	-0.732
0.65	-0.742
0.66	-0.742
0.67	-0.745
0.68	-0.762
0.69	-0.792
0.70	-0.826
0.71	-0.854
0.72	-0.868
0.73	-0.864
0.74	-0.851
0.75	-0.834
0.76	-0.814
0.77	-0.784
0.78	-0.741
0.79	-0.692
0.80	-0.649
0.81	-0.617
0.82	-0.595
0.83	-0.584
0.84	-0.584
0.85	-0.595
0.86	-0.612
0.87	-0.623
0.88	-0.617
0.89	-0.593
0.90	-0.564
0.91	-0.548
0.92	-0.555
0.93	-0.580
0.94	-0.612
0.95	-0.641
0.96	-0.659
0.97	-0.666
0.98	-0.665
0.99	-0.662
1.00	-0.658
