0.01	-0.000
0.02	-0.001
0.03	-0.004
0.04	-0.014
0.05	-0.038
0.06	-0.074
0.07	-0.114
0.08	-0.140
0.09	-0.149
0.10	-0.144
0.11	-0.140
0.12	-0.160
0.13	-0.254
0.14	-0.508
0.15	-1.051
0.16	-2.042
0.17	-3.639
0.18	-5.931
0.19	-8.843
0.20	-12.067
0.21	-15.074
0.22	-17.235
0.23	-18.036
0.24	-17.274
0.25	-15.132
0.26	-12.107
0.27	-8.825
0.28	-5.833
0.29	-3.463
0.30	-1.801
0.31	-0.754
0.32	-0.146
0.33	0.192
0.34	0.378
0.35	0.471
0.36	0.502
0.37	0.494
0.38	0.470
0.39	0.448
0.40	0.436
0.41	0.430
0.42	0.419
0.43	0.396
0.44	0.364
0.45	0.332
0.46	0.303
0.47	0.278
0.48	0.256
0.49	0.241
0.50	0.238
0.51	0.246
0.52	0.258
0.53	0.265
0.54	0.259
0.55	0.242
0.56	0.222
0.57	0.209
0.58	0.206
0.59	0.203
0.60	0.197
0.61	0.194
0.62	0.200
0.63	0.212
0.64	0.223
0.65	0.227
0.66	0.224
0.67	0.219
0.68	0.218
0.69	0.227
0.70	0.251
0.71	0.287
0.72	0.323
0.73	0.341
0.74	0.331
0.75	0.302
0.76	0.268
0.77	0.236
0.78	0.205
0.79	0.170
0.80	0.131
0.81	0.085
0.82	0.031
0.83	-0.027
0.84	-0.073
0.85	-0.096
0.86	-0.094
0.87	-0.081
0.88	-0.069
0.89	-0.062
0.90	-0.057
0.91	-0.051
0.92	-0.048
0.93	-0.053
0.94	-0.064
0.95	-0.071
0.96	-0.064
0.97	-0.043
0.98	-0.013
0.99	0.019
1.00	0.048
