0.01	-0.000
0.02	-0.000
0.03	-0.000
0.04	0.000
0.05	0.004
0.06	0.012
0.07	0.024
0.08	0.037
0.09	0.049
0.10	0.062
0.11	0.073
0.12	0.087
0.13	0.117
0.14	0.178
0.15	0.273
0.16	0.405
0.17	0.581
0.18	0.821
0.19	1.162
0.20	1.648
0.21	2.325
0.22	3.226
0.23	4.354
0.24	5.683
0.25	7.163
0.26	8.721
0.27	10.255
0.28	11.646
0.29	12.771
0.30	13.526
0.31	13.844
0.32	13.697
0.33	13.110
0.34	12.141
0.35	10.879
0.36	9.429
0.37	7.902
0.38	6.409
0.39	5.033
0.40	3.827
0.41	2.809
0.42	1.979
0.43	1.328
0.44	0.848
0.45	0.520
0.46	0.315
0.47	0.188
0.48	0.100
0.49	0.028
0.50	-0.035
0.51	-0.087
0.52	-0.121
0.53	-0.133
0.54	-0.133
0.55	-0.133
0.56	-0.144
0.57	-0.166
0.58	-0.190
0.59	-0.207
0.60	-0.213
0.61	-0.214
0.62	-0.215
0.63	-0.224
0.64	-0.239
0.65	-0.252
0.66	-0.253
0.67	-0.242
0.68	-0.224
0.69	-0.211
0.70	-0.208
0.71	-0.203
0.72	-0.182
0.73	-0.143
0.74	-0.093
0.75	-0.046
0.76	-0.014
0.77	0.001
0.78	0.003
0.79	0.000
0.80	-0.005
0.81	-0.007
0.82	0.001
0.83	0.020
0.84	0.041
0.85	0.054
0.86	0.055
0.87	0.044
0.88	0.020
0.89	-0.007
0.90	-0.024
0.91	-0.021
0.92	-0.002
0.93	0.023
0.94	0.048
0.95	0.071
0.96	0.091
0.97	0.105
0.98	0.112
0.99	0.112
1.00	0.110
